timestamp,server_rack,temperature,humidity,power_consumption,vibration,is_anomaly
"2025-10-14T14:01:43.743Z","R10",52.38,49.59,9936.85,2.572,1
"2025-10-14T14:06:43.743Z","R5",19.55,39.34,4377.86,0.2505,0
"2025-10-14T14:11:43.743Z","R1",45.29,62.8,10166.27,5.7753,1
"2025-10-14T14:16:43.743Z","R9",19.31,41.06,4366.92,0.5716,0
"2025-10-14T14:21:43.743Z","R3",19.21,41.27,4243.25,0.1892,0
"2025-10-14T14:26:43.743Z","R9",20.11,39.82,4363.95,0.1116,0
"2025-10-14T14:31:43.743Z","R10",20.42,43.57,4231.72,0.3526,0
"2025-10-14T14:36:43.743Z","R7",20.62,42.01,4276.35,0.1588,0
"2025-10-14T14:41:43.743Z","R5",19.55,42.63,4276.64,0.3361,0
"2025-10-14T14:46:43.743Z","R3",19.76,40.08,4248.74,0.3838,0
"2025-10-14T14:51:43.743Z","R4",19.22,39.81,4202.81,0.5002,0
"2025-10-14T14:56:43.743Z","R2",20.44,41.26,4348.01,0.2732,0
"2025-10-14T15:01:43.743Z","R2",21.33,41.89,4591.88,0.2154,0
"2025-10-14T15:06:43.743Z","R1",21.35,42.94,4517.45,0.3338,0
"2025-10-14T15:11:43.743Z","R3",21.28,43.64,4587.33,0.3197,0
"2025-10-14T15:16:43.743Z","R2",19.6,42.94,4559,0.4019,0
"2025-10-14T15:21:43.743Z","R6",19.64,44.37,4442.43,0.2132,0
"2025-10-14T15:26:43.743Z","R2",21.16,44.95,4516.91,0.1622,0
"2025-10-14T15:31:43.743Z","R9",21.23,40.89,4411.19,0.1932,0
"2025-10-14T15:36:43.743Z","R1",19.77,43.04,4476.9,0.3511,0
"2025-10-14T15:41:43.743Z","R8",37.84,68.92,9195.29,4.6601,1
"2025-10-14T15:46:43.743Z","R8",19.61,40.74,4542.1,0.1978,0
"2025-10-14T15:51:43.743Z","R9",20.63,41.8,4529.55,0.5491,0
"2025-10-14T15:56:43.743Z","R9",20.65,41.1,4532.34,0.3919,0
"2025-10-14T16:01:43.743Z","R9",21.99,42.31,4764.84,0.4726,0
"2025-10-14T16:06:43.743Z","R5",22.22,45.63,4759.62,0.1843,0
"2025-10-14T16:11:43.743Z","R6",21.31,44.7,4804.67,0.2735,0
"2025-10-14T16:16:43.743Z","R7",20.69,45.17,4683.41,0.1168,0
"2025-10-14T16:21:43.743Z","R10",20.44,42.35,4814.53,0.3761,0
"2025-10-14T16:26:43.743Z","R6",22,41.7,4824.74,0.1484,0
"2025-10-14T16:31:43.743Z","R5",21.19,43.83,4644.17,0.436,0
"2025-10-14T16:36:43.743Z","R8",20.34,45.98,4651.03,0.479,0
"2025-10-14T16:41:43.743Z","R2",21.5,41.46,4719.46,0.1936,0
"2025-10-14T16:46:43.743Z","R2",21.12,42.41,4680.63,0.3405,0
"2025-10-14T16:51:43.743Z","R9",22.01,43.49,4742.98,0.5595,0
"2025-10-14T16:56:43.743Z","R5",21.38,44.16,4829.94,0.3326,0
"2025-10-14T17:01:43.743Z","R8",45.7,68.15,11660.77,2.888,1
"2025-10-14T17:06:43.743Z","R4",21.02,44.85,4933.79,0.1944,0
"2025-10-14T17:11:43.743Z","R10",21.09,44.9,4996.98,0.1282,0
"2025-10-14T17:16:43.743Z","R9",21.7,46.04,5025.49,0.3151,0
"2025-10-14T17:21:43.743Z","R10",21.95,47.3,4951.88,0.5291,0
"2025-10-14T17:26:43.743Z","R3",21.78,46.52,5067.95,0.135,0
"2025-10-14T17:31:43.743Z","R3",21.94,43.03,4958.29,0.2767,0
"2025-10-14T17:36:43.743Z","R8",21.71,45.55,4962.26,0.1117,0
"2025-10-14T17:41:43.743Z","R5",21.82,47.43,5055.37,0.4933,0
"2025-10-14T17:46:43.743Z","R8",22.08,43.09,4939.37,0.173,0
"2025-10-14T17:51:43.743Z","R6",22.77,45.71,4965.24,0.1125,0
"2025-10-14T17:56:43.743Z","R5",22.34,46.85,5011.53,0.4713,0
"2025-10-14T18:01:43.743Z","R6",22.67,46.98,5332.28,0.495,0
"2025-10-14T18:06:43.743Z","R7",22.78,48.66,5306.03,0.3841,0
"2025-10-14T18:11:43.743Z","R7",22.03,44.5,5356.28,0.5628,0
"2025-10-14T18:16:43.743Z","R7",21.84,45.38,5288.4,0.3245,0
"2025-10-14T18:21:43.743Z","R3",22.8,44.75,5357.97,0.5077,0
"2025-10-14T18:26:43.743Z","R9",23.49,45.03,5176.04,0.3327,0
"2025-10-14T18:31:43.743Z","R7",22.63,46.48,5187.33,0.2203,0
"2025-10-14T18:36:43.743Z","R3",22.47,44.54,5257.42,0.3841,0
"2025-10-14T18:41:43.743Z","R4",23.49,44.97,5294.75,0.5607,0
"2025-10-14T18:46:43.743Z","R2",23.04,46.09,5223,0.1692,0
"2025-10-14T18:51:43.743Z","R5",23.28,46.99,5181.9,0.2672,0
"2025-10-14T18:56:43.743Z","R3",22.35,48.56,5241.01,0.5544,0
"2025-10-14T19:01:43.743Z","R9",23.16,49.96,5558.85,0.5076,0
"2025-10-14T19:06:43.743Z","R4",22.72,47.66,5566.05,0.1444,0
"2025-10-14T19:11:43.743Z","R3",52.74,52.87,12686.72,5.1633,1
"2025-10-14T19:16:43.743Z","R1",22.69,45.89,5416.58,0.1988,0
"2025-10-14T19:21:43.743Z","R4",23.83,46.64,5508.77,0.2578,0
"2025-10-14T19:26:43.743Z","R8",23.2,48.01,5507.41,0.4599,0
"2025-10-14T19:31:43.743Z","R1",53.08,61.13,10000.7,4.5281,1
"2025-10-14T19:36:43.743Z","R1",22.82,47.45,5429.21,0.1903,0
"2025-10-14T19:41:43.743Z","R8",23.27,48.88,5410.94,0.2165,0
"2025-10-14T19:46:43.743Z","R8",24.18,49.53,5438.79,0.2869,0
"2025-10-14T19:51:43.743Z","R9",24.48,48.1,5556.49,0.3127,0
"2025-10-14T19:56:43.743Z","R4",23.26,49.23,5537.92,0.1013,0
"2025-10-14T20:01:43.743Z","R10",24.38,46.17,5796.42,0.2354,0
"2025-10-14T20:06:43.743Z","R9",24.28,46.89,5718.53,0.5303,0
"2025-10-14T20:11:43.743Z","R10",23.7,50.52,5796.93,0.2688,0
"2025-10-14T20:16:43.743Z","R9",24.66,46.42,5765.58,0.493,0
"2025-10-14T20:21:43.743Z","R2",58.66,48.8,11473.92,2.162,1
"2025-10-14T20:26:43.743Z","R9",24.65,48.88,5646.17,0.2956,0
"2025-10-14T20:31:43.743Z","R3",24.74,47.68,5697.23,0.2951,0
"2025-10-14T20:36:43.743Z","R10",24.02,49.62,5679.29,0.1983,0
"2025-10-14T20:41:43.743Z","R7",23.35,50.96,5720.27,0.5569,0
"2025-10-14T20:46:43.743Z","R2",23.33,47.79,5607.35,0.5991,0
"2025-10-14T20:51:43.743Z","R5",39.14,49.15,12635.09,2.8706,1
"2025-10-14T20:56:43.743Z","R1",24.24,51.02,5790.01,0.1367,0
"2025-10-14T21:01:43.743Z","R6",24.69,49.95,5879.55,0.4284,0
"2025-10-14T21:06:43.743Z","R4",24.22,47.36,5875.18,0.5899,0
"2025-10-14T21:11:43.743Z","R9",24.87,48.78,5925.42,0.2747,0
"2025-10-14T21:16:43.743Z","R3",23.75,48.1,5859.04,0.4425,0
"2025-10-14T21:21:43.743Z","R7",25.05,48.92,5844.02,0.5272,0
"2025-10-14T21:26:43.743Z","R2",24.81,50.78,5793.66,0.3819,0
"2025-10-14T21:31:43.743Z","R6",56.67,76.9,9025.64,3.8483,1
"2025-10-14T21:36:43.743Z","R7",24.97,48.6,5774.59,0.1681,0
"2025-10-14T21:41:43.743Z","R3",24.08,50.83,5936.61,0.3345,0
"2025-10-14T21:46:43.743Z","R6",24.08,47.9,5950.92,0.1602,0
"2025-10-14T21:51:43.743Z","R3",50.56,62.36,10804.04,6.4502,1
"2025-10-14T21:56:43.743Z","R2",25.23,49.08,5864.51,0.3884,0
"2025-10-14T22:01:43.743Z","R8",44.67,67.27,9634.35,3.3546,1
"2025-10-14T22:06:43.743Z","R10",24.59,49.31,6013.21,0.3373,0
"2025-10-14T22:11:43.743Z","R5",25.45,50.73,5988.94,0.5366,0
"2025-10-14T22:16:43.743Z","R9",24.76,50.77,6025.27,0.3185,0
"2025-10-14T22:21:43.743Z","R8",24.51,51.83,5971.21,0.1927,0
"2025-10-14T22:26:43.743Z","R7",24.76,51.01,5914.86,0.3199,0
"2025-10-14T22:31:43.743Z","R6",25.3,49.9,5974.79,0.3568,0
"2025-10-14T22:36:43.743Z","R6",24.96,49.52,6025.23,0.1418,0
"2025-10-14T22:41:43.743Z","R3",24.18,50.62,6008.74,0.3484,0
"2025-10-14T22:46:43.743Z","R5",24.05,49.17,5892.09,0.3104,0
"2025-10-14T22:51:43.743Z","R7",25.45,48.64,5986.42,0.2167,0
"2025-10-14T22:56:43.743Z","R9",24.7,48.82,5904.26,0.3985,0
"2025-10-14T23:01:43.743Z","R9",24.7,49.1,5932.75,0.1228,0
"2025-10-14T23:06:43.743Z","R7",25.36,51.84,6051.4,0.1679,0
"2025-10-14T23:11:43.743Z","R1",24.55,49.12,6066.07,0.5614,0
"2025-10-14T23:16:43.743Z","R9",24.46,51.94,5951.18,0.1801,0
"2025-10-14T23:21:43.743Z","R2",25.5,49.57,5906.73,0.5673,0
"2025-10-14T23:26:43.743Z","R3",24.29,47.73,6009.13,0.1929,0
"2025-10-14T23:31:43.743Z","R2",25.43,48.2,6084.97,0.1916,0
"2025-10-14T23:36:43.743Z","R4",59.77,72.97,10088.32,5.9764,1
"2025-10-14T23:41:43.743Z","R10",25.21,47.62,6015.54,0.3373,0
"2025-10-14T23:46:43.743Z","R2",25.1,49.38,6016.86,0.2455,0
"2025-10-14T23:51:43.743Z","R8",25.49,48.27,6034.88,0.4757,0
"2025-10-14T23:56:43.743Z","R6",25.65,51,5989.42,0.3695,0
"2025-10-15T00:01:43.743Z","R7",24.23,48.15,5869.19,0.408,0
"2025-10-15T00:06:43.743Z","R8",24.8,50.34,6012,0.3963,0
"2025-10-15T00:11:43.743Z","R6",25.11,48.03,5870.93,0.1325,0
"2025-10-15T00:16:43.743Z","R8",25.31,49.24,5908.54,0.5633,0
"2025-10-15T00:21:43.743Z","R3",25.39,49.15,5960.47,0.2407,0
"2025-10-15T00:26:43.743Z","R4",43.52,49.84,9113.29,3.3526,1
"2025-10-15T00:31:43.743Z","R4",24.7,48.24,6041.42,0.3781,0
"2025-10-15T00:36:43.743Z","R6",24.7,48.6,6005.97,0.165,0
"2025-10-15T00:41:43.743Z","R5",24.64,51.81,6009.39,0.3285,0
"2025-10-15T00:46:43.743Z","R8",25.83,50.37,6029.68,0.1845,0
"2025-10-15T00:51:43.743Z","R2",50.51,72.41,11101,4.8229,1
"2025-10-15T00:56:43.743Z","R9",24.7,51.51,6042.68,0.4914,0
"2025-10-15T01:01:43.743Z","R1",24.15,48.09,5846.25,0.5264,0
"2025-10-15T01:06:43.743Z","R2",23.99,47.3,5812.73,0.2222,0
"2025-10-15T01:11:43.743Z","R1",24.1,48.39,5837.74,0.4781,0
"2025-10-15T01:16:43.743Z","R6",52.2,70.02,12588.98,5.2772,1
"2025-10-15T01:21:43.743Z","R7",23.88,46.87,5846.87,0.5211,0
"2025-10-15T01:26:43.743Z","R10",23.78,51.32,5870.27,0.1437,0
"2025-10-15T01:31:43.743Z","R10",24.6,50.97,5796.44,0.3285,0
"2025-10-15T01:36:43.743Z","R8",24.48,51.54,5938.36,0.4117,0
"2025-10-15T01:41:43.743Z","R9",24.94,47.94,5824.08,0.1767,0
"2025-10-15T01:46:43.743Z","R9",25.17,48.17,5802.84,0.5581,0
"2025-10-15T01:51:43.743Z","R7",25.54,47.05,5862.36,0.1793,0
"2025-10-15T01:56:43.743Z","R5",23.91,46.99,5793.68,0.426,0
"2025-10-15T02:01:43.743Z","R4",23.93,50.36,5772.45,0.4211,0
"2025-10-15T02:06:43.743Z","R2",23.69,47.33,5745.76,0.3723,0
"2025-10-15T02:11:43.743Z","R5",23.28,48.99,5780.23,0.4403,0
"2025-10-15T02:16:43.743Z","R3",41.43,71.34,11938.84,6.3853,1
"2025-10-15T02:21:43.743Z","R7",24.38,50.46,5765.1,0.5174,0
"2025-10-15T02:26:43.743Z","R5",45.41,74.02,9141.83,5.6516,1
"2025-10-15T02:31:43.743Z","R10",49.95,60.81,9544.53,2.742,1
"2025-10-15T02:36:43.743Z","R5",24.07,46.07,5617.16,0.5821,0
"2025-10-15T02:41:43.743Z","R4",24.3,46.24,5614.93,0.4103,0
"2025-10-15T02:46:43.743Z","R7",23.66,50.79,5721.09,0.525,0
"2025-10-15T02:51:43.743Z","R3",57.02,65.39,13508.85,6.0226,1
"2025-10-15T02:56:43.743Z","R4",24.6,48.2,5679.41,0.2069,0
"2025-10-15T03:01:43.743Z","R6",23.98,48.16,5427.35,0.2332,0
"2025-10-15T03:06:43.743Z","R1",23.8,48.54,5447.15,0.4724,0
"2025-10-15T03:11:43.743Z","R5",24.46,48.71,5567.71,0.1957,0
"2025-10-15T03:16:43.743Z","R9",23.11,48.52,5413.27,0.1608,0
"2025-10-15T03:21:43.743Z","R6",23.82,47.27,5493.16,0.1894,0
"2025-10-15T03:26:43.743Z","R9",22.8,48.21,5513.73,0.274,0
"2025-10-15T03:31:43.743Z","R9",24.22,47.29,5562.5,0.2967,0
"2025-10-15T03:36:43.743Z","R9",23.4,46.19,5577.73,0.1292,0
"2025-10-15T03:41:43.743Z","R8",22.61,47.31,5425.17,0.5208,0
"2025-10-15T03:46:43.743Z","R6",24.17,49.02,5594.03,0.1382,0
"2025-10-15T03:51:43.743Z","R7",23.61,45.01,5505.31,0.3928,0
"2025-10-15T03:56:43.743Z","R4",22.98,46.36,5531.65,0.4346,0
"2025-10-15T04:01:43.743Z","R2",22.2,43.94,5350.46,0.2981,0
"2025-10-15T04:06:43.743Z","R4",23.34,45.8,5209.62,0.2823,0
"2025-10-15T04:11:43.743Z","R5",23.33,47.86,5259.87,0.3521,0
"2025-10-15T04:16:43.743Z","R4",23.19,47.59,5261.24,0.5526,0
"2025-10-15T04:21:43.743Z","R5",23.27,47.37,5250.14,0.1627,0
"2025-10-15T04:26:43.743Z","R7",23.17,45.24,5170.01,0.1209,0
"2025-10-15T04:31:43.743Z","R7",22.17,48.71,5343.11,0.4823,0
"2025-10-15T04:36:43.743Z","R1",23.13,48.57,5197.72,0.3056,0
"2025-10-15T04:41:43.743Z","R10",52.02,48.98,9636.64,6.1934,1
"2025-10-15T04:46:43.743Z","R6",23.3,47.08,5307.15,0.5978,0
"2025-10-15T04:51:43.743Z","R6",23.06,47.4,5332.97,0.3832,0
"2025-10-15T04:56:43.743Z","R5",22.44,45.16,5321.98,0.1507,0
"2025-10-15T05:01:43.743Z","R8",21.44,42.95,5055.84,0.3861,0
"2025-10-15T05:06:43.743Z","R6",21.95,43.63,4924.88,0.4265,0
"2025-10-15T05:11:43.743Z","R7",21.7,47.16,4902.67,0.4859,0
"2025-10-15T05:16:43.743Z","R2",22.31,42.88,5065.29,0.2732,0
"2025-10-15T05:21:43.743Z","R2",21.9,47.19,4980.68,0.5851,0
"2025-10-15T05:26:43.743Z","R5",22.99,46.25,4970.07,0.3923,0
"2025-10-15T05:31:43.743Z","R2",21.03,46.82,4956.79,0.1907,0
"2025-10-15T05:36:43.743Z","R8",22.01,45.03,4968.22,0.3006,0
"2025-10-15T05:41:43.743Z","R10",22.57,43.38,5049.47,0.1876,0
"2025-10-15T05:46:43.743Z","R2",22.27,45.72,5063.22,0.5977,0
"2025-10-15T05:51:43.743Z","R1",22.36,45.93,4989.88,0.2723,0
"2025-10-15T05:56:43.743Z","R4",21.38,44.36,4944.55,0.2735,0
"2025-10-15T06:01:43.743Z","R5",20.83,41.3,4737.55,0.4031,0
"2025-10-15T06:06:43.743Z","R7",20.95,46.15,4810.84,0.432,0
"2025-10-15T06:11:43.743Z","R10",21.89,43.65,4642.9,0.4396,0
"2025-10-15T06:16:43.743Z","R5",20.48,43.29,4758.95,0.1557,0
"2025-10-15T06:21:43.743Z","R6",22.11,42.47,4675.66,0.2167,0
"2025-10-15T06:26:43.743Z","R6",21.6,44.85,4729.35,0.5954,0
"2025-10-15T06:31:43.743Z","R5",20.68,45.62,4693.13,0.2758,0
"2025-10-15T06:36:43.743Z","R4",54.67,53.86,11100.27,2.7432,1
"2025-10-15T06:41:43.743Z","R8",21.08,42.89,4697.52,0.5745,0
"2025-10-15T06:46:43.743Z","R4",21.4,44.35,4672.32,0.2567,0
"2025-10-15T06:51:43.743Z","R6",20.53,44.86,4664.21,0.559,0
"2025-10-15T06:56:43.743Z","R1",20.95,41.26,4718.63,0.3982,0
"2025-10-15T07:01:43.743Z","R3",40.64,64.43,9765.97,4.0834,1
"2025-10-15T07:06:43.743Z","R5",19.5,40.3,4439.22,0.4645,0
"2025-10-15T07:11:43.743Z","R3",20.64,41.15,4463.9,0.1832,0
"2025-10-15T07:16:43.743Z","R5",21.44,42.18,4406.96,0.2878,0
"2025-10-15T07:21:43.743Z","R5",20.56,41.34,4461.83,0.2232,0
"2025-10-15T07:26:43.743Z","R4",20.24,40.33,4446.46,0.226,0
"2025-10-15T07:31:43.743Z","R10",21.18,43.34,4477.63,0.2398,0
"2025-10-15T07:36:43.743Z","R1",20.83,43.73,4468.44,0.544,0
"2025-10-15T07:41:43.743Z","R5",20.41,42.78,4520.95,0.3389,0
"2025-10-15T07:46:43.743Z","R1",21.22,41.33,4520.17,0.4734,0
"2025-10-15T07:51:43.743Z","R10",36.06,71.62,11189.49,5.9269,1
"2025-10-15T07:56:43.743Z","R5",21.43,43.82,4486.64,0.2901,0
"2025-10-15T08:01:43.743Z","R4",19.17,40.61,4340.64,0.4119,0
"2025-10-15T08:06:43.743Z","R10",20.81,43.26,4257.28,0.5911,0
"2025-10-15T08:11:43.743Z","R1",19.66,40.14,4298.76,0.2723,0
"2025-10-15T08:16:43.743Z","R5",44.13,67.12,9728.52,3.2248,1
"2025-10-15T08:21:43.743Z","R10",19.69,41.3,4274.86,0.2206,0
"2025-10-15T08:26:43.743Z","R7",19.5,39.32,4276.66,0.5394,0
"2025-10-15T08:31:43.743Z","R9",19.9,39.92,4205.51,0.2516,0
"2025-10-15T08:36:43.743Z","R2",20.09,42.89,4338.69,0.385,0
"2025-10-15T08:41:43.743Z","R5",19.08,41.79,4201.77,0.3118,0
"2025-10-15T08:46:43.743Z","R8",20.15,41.93,4351,0.3788,0
"2025-10-15T08:51:43.743Z","R8",19.36,42.42,4274.91,0.2466,0
"2025-10-15T08:56:43.743Z","R2",20.26,42.37,4358.19,0.4738,0
"2025-10-15T09:01:43.743Z","R4",19.74,42.63,4063.46,0.522,0
"2025-10-15T09:06:43.743Z","R8",20.08,40.62,4049.01,0.19,0
"2025-10-15T09:11:43.743Z","R7",18.48,40.02,4228.79,0.2065,0
"2025-10-15T09:16:43.743Z","R2",18.72,41.72,4198.15,0.567,0
"2025-10-15T09:21:43.743Z","R8",19.18,42.54,4203,0.4389,0
"2025-10-15T09:26:43.743Z","R5",19.08,39.28,4212.93,0.2555,0
"2025-10-15T09:31:43.743Z","R5",19.49,40.83,4186.7,0.4893,0
"2025-10-15T09:36:43.743Z","R5",19.4,41.88,4117.58,0.2018,0
"2025-10-15T09:41:43.743Z","R6",45.79,42.67,6593.29,3.8876,1
"2025-10-15T09:46:43.743Z","R1",18.5,42.74,4133.72,0.2794,0
"2025-10-15T09:51:43.743Z","R2",19.1,39.05,4049.73,0.5623,0
"2025-10-15T09:56:43.743Z","R2",20.34,41.01,4185.55,0.4107,0
"2025-10-15T10:01:43.743Z","R9",18.38,38.88,3981.39,0.3343,0
"2025-10-15T10:06:43.743Z","R1",20.02,41.26,4027.7,0.4411,0
"2025-10-15T10:11:43.743Z","R6",43.06,69.88,7198.48,4.9081,1
"2025-10-15T10:16:43.743Z","R6",49.3,50.19,9952.27,2.9637,1
"2025-10-15T10:21:43.743Z","R2",19.01,37.75,3969.36,0.4688,0
"2025-10-15T10:26:43.743Z","R5",19.96,38.66,4090.83,0.1331,0
"2025-10-15T10:31:43.743Z","R6",19.39,41.77,4063.44,0.2793,0
"2025-10-15T10:36:43.743Z","R5",19.42,40.79,4118.77,0.456,0
"2025-10-15T10:41:43.743Z","R5",45.15,53.18,9634.38,5.5992,1
"2025-10-15T10:46:43.743Z","R1",19.53,41.08,4114.49,0.1081,0
"2025-10-15T10:51:43.743Z","R1",19.35,41.84,4100.31,0.5842,0
"2025-10-15T10:56:43.743Z","R3",19.57,41.04,3940.8,0.1706,0
"2025-10-15T11:01:43.743Z","R4",42.57,43.59,9476.93,2.7115,1
"2025-10-15T11:06:43.743Z","R3",19.97,39.45,4081.43,0.1734,0
"2025-10-15T11:11:43.743Z","R1",19.97,40.64,4019.76,0.3284,0
"2025-10-15T11:16:43.743Z","R10",18.68,37.76,4047.65,0.3951,0
"2025-10-15T11:21:43.743Z","R9",18.9,37.72,4041.55,0.2135,0
"2025-10-15T11:26:43.743Z","R4",51.52,45.32,7141.06,3.3229,1
"2025-10-15T11:31:43.743Z","R2",18.11,40.42,4057.74,0.568,0
"2025-10-15T11:36:43.743Z","R2",18.09,37.82,4025.99,0.3893,0
"2025-10-15T11:41:43.743Z","R1",19.34,42.39,3968.37,0.2249,0
"2025-10-15T11:46:43.743Z","R7",18.01,39.53,3942.01,0.2137,0
"2025-10-15T11:51:43.743Z","R4",18.35,37.87,4052.85,0.5262,0
"2025-10-15T11:56:43.743Z","R5",18.48,40.67,3902.43,0.437,0
"2025-10-15T12:01:43.743Z","R1",18.45,42.07,3991,0.2397,0
"2025-10-15T12:06:43.743Z","R6",19.81,40.94,4049.85,0.5952,0
"2025-10-15T12:11:43.743Z","R8",19.57,40.75,4075.86,0.2372,0
"2025-10-15T12:16:43.743Z","R9",18.29,41.65,4053.11,0.4367,0
"2025-10-15T12:21:43.743Z","R5",18.86,40.39,4131.49,0.3824,0
"2025-10-15T12:26:43.743Z","R8",46.78,43.6,8161.65,3.8688,1
"2025-10-15T12:31:43.743Z","R10",52.01,40.34,6211.62,3.433,1
"2025-10-15T12:36:43.743Z","R9",18.65,40.99,4061.49,0.2769,0
"2025-10-15T12:41:43.743Z","R9",45.64,40.38,8206.71,6.0959,1
"2025-10-15T12:46:43.743Z","R10",20,41.46,4119.15,0.527,0
"2025-10-15T12:51:43.743Z","R5",19.97,41.28,4088.24,0.2005,0
"2025-10-15T12:56:43.743Z","R7",18.95,38.62,4086.38,0.495,0
"2025-10-15T13:01:43.743Z","R7",20.33,39.76,4054.03,0.3428,0
"2025-10-15T13:06:43.743Z","R3",39.4,46.22,9807.2,3.5584,1
"2025-10-15T13:11:43.743Z","R7",36.74,50.91,8824.28,3.1639,1
"2025-10-15T13:16:43.743Z","R3",19.32,40.5,4099.22,0.3155,0
"2025-10-15T13:21:43.743Z","R2",19.87,38.73,4220.47,0.5811,0
"2025-10-15T13:26:43.743Z","R7",20.26,40.15,4105.43,0.4475,0
"2025-10-15T13:31:43.743Z","R10",44.44,68.21,9302.89,6.8427,1
"2025-10-15T13:36:43.743Z","R6",18.89,41.04,4149.79,0.5587,0
"2025-10-15T13:41:43.743Z","R5",18.95,40.13,4214.31,0.4531,0
"2025-10-15T13:46:43.743Z","R4",37.3,67.12,10055.81,5.744,1
"2025-10-15T13:51:43.743Z","R4",18.72,40.52,4173.88,0.4343,0
"2025-10-15T13:56:43.743Z","R8",19.94,39.85,4118.12,0.1635,0
"2025-10-15T14:01:43.743Z","R7",36.55,66.69,7347.93,5.9966,1
"2025-10-15T14:06:43.743Z","R5",20.01,42.21,4309.09,0.45,0
"2025-10-15T14:11:43.743Z","R8",19.71,42.15,4224.47,0.237,0
"2025-10-15T14:16:43.743Z","R2",19.79,39.36,4386.06,0.1032,0
"2025-10-15T14:21:43.743Z","R5",19.4,43.01,4329.23,0.4733,0
"2025-10-15T14:26:43.743Z","R4",19.17,41.14,4247.8,0.1029,0
"2025-10-15T14:31:43.743Z","R10",20.05,40.45,4251.98,0.1497,0
"2025-10-15T14:36:43.743Z","R7",20.17,39.31,4249.06,0.3831,0
"2025-10-15T14:41:43.743Z","R1",43.03,46.87,10325.95,6.617,1
"2025-10-15T14:46:43.743Z","R5",20.37,42.97,4278.23,0.1329,0
"2025-10-15T14:51:43.743Z","R1",20.54,43.85,4346.61,0.2678,0
"2025-10-15T14:56:43.743Z","R2",20.44,42.44,4311.52,0.5713,0
"2025-10-15T15:01:43.743Z","R5",19.6,40.8,4590.05,0.5118,0
"2025-10-15T15:06:43.743Z","R6",20.43,42.66,4423.73,0.1736,0
"2025-10-15T15:11:43.743Z","R6",19.88,44.46,4539.9,0.5353,0
"2025-10-15T15:16:43.743Z","R10",21.38,44.74,4557.8,0.2724,0
"2025-10-15T15:21:43.743Z","R5",19.54,41.58,4595.62,0.2283,0
"2025-10-15T15:26:43.743Z","R3",21.03,43.31,4404.75,0.5448,0
"2025-10-15T15:31:43.743Z","R6",20.49,42.66,4584.45,0.25,0
"2025-10-15T15:36:43.743Z","R8",20.3,44.36,4418.07,0.4513,0
"2025-10-15T15:41:43.743Z","R4",21.13,43.57,4528.71,0.1242,0
"2025-10-15T15:46:43.743Z","R1",20.41,42.73,4596.6,0.4163,0
"2025-10-15T15:51:43.743Z","R4",20.47,42.13,4566.2,0.1659,0
"2025-10-15T15:56:43.743Z","R9",52.01,49.61,7824.84,4.0695,1
"2025-10-15T16:01:43.743Z","R1",20.58,43.45,4737.51,0.4208,0
"2025-10-15T16:06:43.743Z","R7",46.53,60.42,9811.54,5.6107,1
"2025-10-15T16:11:43.743Z","R6",45.13,64.58,7201.08,4.1331,1
"2025-10-15T16:16:43.743Z","R2",21.95,42.25,4717.18,0.5738,0
"2025-10-15T16:21:43.743Z","R4",21.18,43.42,4705.44,0.2329,0
"2025-10-15T16:26:43.743Z","R1",21.68,45,4811.72,0.2116,0
"2025-10-15T16:31:43.743Z","R9",21.99,45.59,4732.33,0.24,0
"2025-10-15T16:36:43.743Z","R3",21.01,44.36,4675.16,0.4618,0
"2025-10-15T16:41:43.743Z","R1",20.85,45.09,4800.98,0.3983,0
"2025-10-15T16:46:43.743Z","R9",41.13,47,10292.46,4.056,1
"2025-10-15T16:51:43.743Z","R1",21.53,41.34,4695.94,0.2955,0
"2025-10-15T16:56:43.743Z","R3",21.53,41.23,4754.07,0.1759,0
"2025-10-15T17:01:43.743Z","R7",22.07,42.98,4903.13,0.3912,0
"2025-10-15T17:06:43.743Z","R3",42.36,53.6,12268.87,6.8012,1
"2025-10-15T17:11:43.743Z","R6",22.53,47.48,5033.64,0.4241,0
"2025-10-15T17:16:43.743Z","R5",22.09,47.07,5020.82,0.176,0
"2025-10-15T17:21:43.743Z","R9",21.15,43.78,4962.47,0.3974,0
"2025-10-15T17:26:43.743Z","R10",55.81,61.25,8718.56,2.3722,1
"2025-10-15T17:31:43.743Z","R4",21.82,43.55,4928.6,0.398,0
"2025-10-15T17:36:43.743Z","R7",22.02,44.06,4931.18,0.3929,0
"2025-10-15T17:41:43.743Z","R8",22.24,45.88,4917.28,0.3291,0
"2025-10-15T17:46:43.743Z","R2",21.39,44.59,4917.47,0.2947,0
"2025-10-15T17:51:43.743Z","R4",21.04,46.86,4926.4,0.1075,0
"2025-10-15T17:56:43.743Z","R3",21.87,43.49,5086.73,0.2585,0
"2025-10-15T18:01:43.743Z","R10",21.96,46.31,5312.45,0.3464,0
"2025-10-15T18:06:43.743Z","R2",22.75,47.93,5317.49,0.5458,0
"2025-10-15T18:11:43.743Z","R10",22.38,47.69,5344,0.2518,0
"2025-10-15T18:16:43.743Z","R9",22.2,48.41,5291.7,0.4078,0
"2025-10-15T18:21:43.743Z","R10",23.07,44.42,5287.23,0.4033,0
"2025-10-15T18:26:43.743Z","R10",22.78,44.07,5305.94,0.1338,0
